,id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,Ga_0,Ga_1,Ga_2,Ga_3,Ga_4,Ga_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5,O_0,O_1,O_2,O_3,O_4,O_5,In_0,In_1,In_2,In_3,In_4,In_5
746,747,227,40.0,0.0,0.125,0.875,6.4641,6.4638,15.7989,89.9811,90.0195,119.9908,0.4037,0.3323,-4.36629406853893,2.752517131837594,-4.898316634023783,-2.6491203416670803,9.264610702562713,-0.10339679017051256,0.0,0.0,0.0,0.0,0.0,0.0,-14.149602690226422,-7.019035078286481,-10.36989950976479,7.779434165375229,24.519502199991212,-0.76039908708875,-11.524671906312276,-4.29033917757166,-6.494226664722717,5.170778374656907,18.018898571034995,-0.880439197085247
747,748,33,80.0,0.1562,0.5625,0.2812,10.4834,8.9741,9.595,89.9991,90.0005,90.0007,0.1681,1.5745,-6.713597611615523,-5.981690273098821,-3.625213640004831,7.304643827389423,10.338811251620351,-1.322953554290605,-0.25775641487992074,5.318880094264199,5.152222607211033,-2.4547494035337545,-4.894466192331114,-2.8641306907304442,-9.998844496144773,-12.68042801320382,17.610153725167336,-1.2003653054827625,-7.6113092290225755,13.880793318686582,-4.273218778885409,-5.314755862439455,8.355883132542287,-0.08142029844889473,-4.082664353656878,5.396176160888351
748,749,12,80.0,0.2188,0.4375,0.3438,24.6036,6.2992,6.1846,90.0,104.6857,90.0001,0.0837,1.7023,27.79920529008483,-0.016090250532769405,-13.8256567180988,4.544767391968291,-13.973548571986031,-4.528677141435521,27.08644187516202,-0.09954458077609339,-14.428166869105654,-2.2353745234972195,-12.658275006056359,2.334919104273314,53.272775525541256,-0.2669125203002977,-27.90326113600536,-8.284415888315808,-25.36951438953591,8.551328408616108,19.303677240888526,-0.3382884812455228,-10.83234533977073,-3.9796324347016605,-8.47133190111778,4.317920915947179
749,750,167,30.0,0.0,0.75,0.25,5.1894,5.1888,13.9059,90.0005,89.9999,120.0001,0.1629,1.7066,-8.412010257010854,-2.8455728963620643,-6.488238826069572,3.1015158066759945,14.900249083080428,-0.2559429103139317,0.0,0.0,0.0,0.0,0.0,0.0,-12.553431286213968,-4.582540808017807,-6.627385636922631,5.634777822775326,19.180816923136604,-1.0522370147575113,-2.7266921212735085,0.4111158380249131,-3.975258954426436,-0.363040957181186,6.7019510756999425,-0.048074880843727755
750,751,194,80.0,0.2812,0.1562,0.5625,6.7077,6.7073,24.6107,90.0142,90.0034,119.9901,0.3598,0.9376,-10.872442354994117,3.719318785850378,-11.32681397570504,-3.66891165822634,22.19925633069916,-0.05040712762403949,-13.367450836756973,-3.8918556668978592,-9.592835068245149,4.343126062173244,22.960285905002134,-0.45127039527538665,-29.440233937780626,-10.273059082280255,-28.15163463569489,10.427448117813565,57.5918685734755,-0.1543890355333213,-12.87941752334478,5.323116849886909,-15.073438048029915,-5.051677535888406,27.952855571374688,-0.2714393139984965
751,752,206,80.0,0.0,0.25,0.75,10.0687,10.0687,10.0687,90.0016,90.0015,89.9977,0.0825,1.035,-1.5980284612880549,4.475481668446532,7.633357040919575,-1.4528869774562203,-6.035328579631519,-3.0225946909903088,0.0,0.0,0.0,0.0,0.0,0.0,-7.43806665957746,14.026957719128882,-8.429295339401877,-13.454701108343118,15.867361998979334,-0.5722566107857645,12.90332464426616,-2.2598048495518337,-4.18625893425457,10.783479717833975,-8.717065710011589,-8.523674868282137
752,753,206,80.0,0.5312,0.2812,0.1875,9.3473,9.3469,9.347000000000001,90.0029,90.0034,89.9974,0.2004,2.7467,-4.664572318826921,-5.5575751345505715,8.650277080912685,-0.29858047438460594,-3.9857047620857675,5.856155608935173,8.964867437123845,-1.841341310608617,-2.497088483731794,7.15663171128605,-6.467778953392049,-5.315290400677432,-10.061494252531967,-10.771126682685814,-4.297952569990536,14.098484172203122,14.359446822522498,-3.327357489517305,-2.6976197565230433,4.865623194647021,-4.135728563198296,-4.227712125112901,6.8333483197213445,-0.6379110695341211
753,754,12,80.0,0.3438,0.4062,0.25,24.4984,6.2112,6.0629,89.9998,104.4804,90.0001,0.1366,1.9847,25.162242348108233,-0.026625961192445972,-12.730065204672966,-3.3602808728735525,-12.43217714343527,3.3869068340660022,24.568988835516777,-0.12922789354763545,-12.78125327352347,-4.728957376055274,-11.787735561993298,4.858185269602911,53.18564368240481,-0.26317432670096824,-27.861513625330623,-8.142937907306806,-25.324130057074186,8.406112234007775,25.225595459939797,-0.16617750582505667,-13.73653636560969,-2.7146658162124635,-11.489059094330113,2.8808433220375207
754,755,194,80.0,0.5312,0.4062,0.0625,6.2591,6.2589,23.7795,90.0172,90.0009,120.0001,0.2819,1.5602,-14.539522325210841,-5.015634301948243,-9.56376114204683,5.756911083388179,24.103283467257675,-0.7412767814399362,-14.68219654033313,4.307352271080247,-16.655531075068136,-4.130247252131414,31.337727615401285,-0.17710501894883457,-29.29474007232197,-9.506159797314341,-26.76595793146227,9.796392535219404,56.06069800378423,-0.2902327379050559,-6.014282976179934,-0.5918569843210434,-5.973377862419713,0.5932049006457304,11.987660838599645,-0.00134791632468648
755,756,33,80.0,0.2812,0.3125,0.4062,10.5636,9.0292,9.6533,90.0009,90.0001,90.0005,0.2342,1.6068,-1.290736942702332,5.245772854119508,-5.089610949632733,-3.508362073806991,6.380347892335065,-1.7374107803125132,7.867001028767638,-1.6580896210678386,-5.721616689334131,-4.642157062755485,-2.1453843394335084,6.300246683823322,-10.104387660280794,-12.73989701444118,17.71209212425732,-1.256229949863943,-7.607704463976526,13.996126964305118,-3.242633628047935,7.31720202955073,-6.6864036027107705,-5.800615084884812,9.929037230758713,-1.516586944665914
756,757,206,80.0,0.0312,0.0625,0.9062,10.1941,10.1941,10.1943,90.0007,90.0007,89.9989,0.0516,0.9359999999999999,6.030500839052076,-0.002867610056868603,-2.872563749634685,0.09233117932690502,-3.1579370894173926,-0.08946356927003545,0.0,0.0,0.0,0.0,0.0,0.0,-7.990155524748623,13.948588757156317,-8.085227059890933,-13.893701328166628,16.075382584639556,-0.05488742898968524,-2.6546721168871734,12.429117613985373,-10.070263753893588,-8.38575488186559,12.72493587078077,-4.0433627321197765
757,758,33,80.0,0.1562,0.4688,0.375,10.5873,9.0528,9.6745,89.9995,90.0,90.0005,0.1962,1.5468,-4.8363275369251895,7.4715301009517585,10.084363410083103,-0.20062686668602012,-5.248035873157919,-7.270903234265738,-3.8770042929795325,2.209725613130961,-4.018059677503199,-2.183561719826229,7.895063970482735,-0.026163893304730988,-10.154556371270631,-12.757478481570883,17.756251125972685,-1.2843342001381184,-7.601694754702049,14.041812681708986,7.7016776393012165,-0.5242364130752702,-4.379058314509956,-5.470583681004932,-3.3226193247912597,5.994820094080205
758,759,33,80.0,0.1562,0.5312,0.3125,10.517999999999999,9.0004,9.6215,89.9993,90.0004,90.0006,0.1956,1.6087,-0.9908033620589057,8.813380458308524,-8.884391329716655,-5.104919415490679,9.875194691775562,-3.7084610428178455,-2.9213371280907907,2.8423816694084842,-4.055862162634341,-2.550100766659621,6.977199290725137,-0.2922809027488651,-10.050730973754838,-12.706171417253435,17.65888627186353,-1.2283110054030573,-7.608155298108701,13.934482422656496,7.76703734727011,-1.0567322820361538,-5.368751326152761,-3.6162769996007302,-2.3982860211173507,4.673009281636883
759,760,33,80.0,0.625,0.3438,0.0312,9.9869,8.5775,9.204,90.0027,90.0022,90.0015,0.0816,3.3811,-4.489242509830638,-2.5412959936962753,-1.852155296931715,3.3592096734338575,6.3413978067623535,-0.8179136797375832,-7.216148282714757,-7.481862567950864,11.296185063378982,-1.525989641285122,-4.080036780664229,9.007852209235985,-9.201714685701383,-12.305435115655424,16.8669848019012,-0.7706841063702026,-7.665270116199818,13.076119222025628,0,0,0,0,0,0
760,761,206,80.0,0.5312,0.0,0.4688,9.5967,9.5963,9.5966,90.0011,90.0019,89.9993,0.2565,2.0344,0.0,0.0,0.0,0.0,0.0,0.0,-8.588553368151777,-3.87643380830378,-0.4368514164350615,7.215968520694884,9.025404784586836,-3.339534712391104,-11.866769960569009,-9.390533140847214,-2.1994463627118397,14.97169662502233,14.066216323280852,-5.5811634841751125,-5.981784693465236,-7.1997639530706,11.13567813719477,-0.365916411447543,-5.153893443729534,7.565680364518143
761,762,194,80.0,0.2812,0.0312,0.6875,6.8002,6.7997,24.7717,90.0182,90.0022,119.9888,0.2888,0.8008,0.0,0.0,0.0,0.0,0.0,0.0,-13.914587054492793,-2.8343762260100984,-11.308359564185961,3.0365871516507617,25.22294661867875,-0.2022109256406666,-29.530697050397894,-10.423758459178627,-28.38890496479402,10.561656394473653,57.919602015191906,-0.13789793529502573,-15.44002778733575,7.219654850693745,-17.99693670154759,-6.860747604344207,33.43696448888334,-0.35890724634953153
762,763,194,80.0,0.0938,0.4688,0.4375,6.6763,6.676,24.590999999999998,90.0029,90.0,119.9897,0.2957,1.0025,-13.4232936348531,6.803844139111154,-14.369259484014316,-6.651189312355079,27.79255311886741,-0.15265482675607048,-9.315530639014057,-1.1684573163776566,-6.178598578374512,1.3375809842322621,15.49412921738857,-0.1691236678546058,-29.187032235176535,-10.250645136657798,-28.24309392095619,10.363585641068173,57.43012615613272,-0.11294050441037942,-13.597438912329181,3.5570781250652135,-14.318065136832137,-3.4963841361617605,27.915504049161314,-0.06069398890345093
763,764,227,40.0,0.0,0.0625,0.9375,6.545,6.545,15.7698,89.9971,89.9917,119.9904,0.2415,0.5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.224047738668537,-7.086923235041064,-10.258918548037839,7.895761509783078,24.48296628670637,-0.8088382747420145,-10.443054261143072,-5.375794836149977,-7.8315417545011865,5.9135593868220875,18.274596015644256,-0.5377645506721132
764,765,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0522,3.9718,-5.340545217932876,2.086636154138135,-5.501333256428991,-2.0661073780440917,10.84187847436187,-0.020528776094043112,-6.48193044710876,-1.952466957604032,-4.862781582816261,2.1475208464106244,11.344712029925018,-0.19505388880659244,-11.955035301895412,-4.371538418454315,-6.478580697415033,5.332534832855373,18.433615999310447,-0.9609964144010527,0,0,0,0,0,0
765,766,167,30.0,0.0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.1424,1.6842,-7.893093457304422,-1.8460197805309246,-7.6211235041257135,1.8677208622169907,15.514216961430137,-0.021701081686064952,0.0,0.0,0.0,0.0,0.0,0.0,-12.6528988224207,-4.614982118346488,-6.653003166603001,5.681645407785786,19.3059019890237,-1.066663289439295,-4.425997811855533,-1.5798248097023138,-0.9677148629456845,2.438669961869736,5.393712674801217,-0.8588451521674206
766,767,12,80.0,0.0,0.5938,0.4062,24.8145,6.3964,6.2933,90.0002,104.7733,90.0001,0.0594,1.3113,34.26451401299228,-0.04100890133024977,-16.922675358098505,5.048914923495697,-17.34183865489381,-5.007906022165444,0.0,0.0,0.0,0.0,0.0,0.0,53.68502347066464,-0.2601556993950571,-28.066688264214026,-8.426570945559835,-25.618335206450602,8.686726644954884,27.095724396279515,-0.387594997296044,-15.416038565360918,-4.022413323994442,-11.679685830918594,4.410008321290488
767,768,206,80.0,0.5312,0.0,0.4688,9.5967,9.5963,9.5966,90.0011,90.0019,89.9993,0.2655,2.0946,0.0,0.0,0.0,0.0,0.0,0.0,8.625939438692585,-3.739791518230328,-0.3529515550971363,7.979567573406111,-8.27298788359545,-4.239776055175783,-11.866769960569009,-9.390533140847214,-2.1994463627118397,14.97169662502233,14.066216323280852,-5.5811634841751125,-4.969985179997368,7.957054268851532,10.606301664178558,-0.3264273222455052,-5.636316484181189,-7.63062694660603
768,769,167,30.0,0.0,0.4167,0.5833,5.3622,5.3617,14.2797,89.9996,89.9994,120.0006,0.1689,1.2702,-4.348598673717324,1.7527181579649191,-4.603110244587552,-1.7198083089794276,8.951708918304874,-0.03290984898548981,0.0,0.0,0.0,0.0,0.0,0.0,-12.951342881946939,-4.712194908029247,-6.729804081602503,5.822230794467763,19.681146963549445,-1.1100358864385138,-7.946225883463895,-2.5929048718072827,-6.232537860522108,2.8105994661815172,14.178763743986,-0.21769459437423277
769,770,12,80.0,0.0,0.6875,0.3125,24.8392,6.343999999999999,6.1971,90.0002,104.529,90.0001,0.0134,1.5188,38.40043214979783,-0.28853962090354596,-20.59843709624029,-5.799021324810973,-17.801995053557537,6.087560945714517,0.0,0.0,0.0,0.0,0.0,0.0,53.92415815642734,-0.2483562044870528,-28.150285669736842,-8.32914938228208,-25.773872486690493,8.57750558676913,21.232351174426373,-0.09397614130871863,-10.083570252621609,2.8567624542713608,-11.148780921804784,-2.762786312962637
770,771,12,80.0,0.4688,0.375,0.1562,24.3932,6.1232,5.9412,89.9996,104.2684,90.0002,0.1607,2.1848,23.61505444310292,-0.09739227063862398,-12.254184614125533,-3.8131963549417853,-11.360869828977398,3.91058862558041,29.71053920232297,-0.07847228835732885,-15.2463790939363,-4.43161033731811,-14.464160108386654,4.510082625675439,53.09928532728152,-0.2592901404123488,-27.819555956579208,-8.001690288396222,-25.279729370702295,8.260980428808574,20.65678763318961,-0.16694557964083692,-11.395897828035464,-2.339393551651079,-9.260889805154143,2.5063391312919157
771,772,33,80.0,0.2188,0.625,0.1562,10.3155,8.8443,9.4651,89.9993,90.0013,90.0012,0.1524,2.0414,-5.725236957076302,-7.380464012606806,-5.214814048970747,7.6136543173016165,10.940051006047053,-0.23319030469480967,-1.7317426932142497,5.633376132112546,7.814700917393881,-1.76375269159483,-6.082958224179629,-3.8696234405177123,-9.740416749108844,-12.55493126752427,17.368217011821574,-1.0611192371179854,-7.6278002627127295,13.616050504642255,5.363617988391925,-0.32845101195957827,-3.2865033041451293,-2.0207864832185374,-2.077114684246793,2.3492374951781136
772,773,167,60.0,0.75,0.0,0.25,10.0072,5.0034,13.5318,89.9888,90.0119,120.0017,0.1736,3.3519,0.0,0.0,0.0,0.0,0.0,0.0,-7.170394912223773,7.467319043934084,-10.732207379832992,-6.538477875612643,17.902602292056766,-0.9288411683214383,-11.87741785020171,-12.249413201065181,-11.326464595139734,12.444860239805166,23.203882445341435,-0.1954470387399793,-0.2043934376900612,3.6276898720020814,-7.857520275197043,-1.8837101087546941,8.061913712887105,-1.743979763247387
773,774,194,80.0,0.8438,0.0938,0.0625,6.1652,6.1648,23.5448,90.0111,90.0043,120.0038,0.2708,2.0698,-12.687952968400442,-1.62877644940661,-6.1917567916289045,2.0508040687981404,18.87970976002935,-0.42202761939153155,-17.14425133235079,6.202596975655639,-18.33535822495663,-6.065312567354001,35.479609557307406,-0.1372844083016299,-29.56549160599249,-9.306648429984312,-26.219651819973,9.6863646953338,55.785143425965494,-0.3797162653494923,-4.080009206394359,0.8892151764019981,-4.570453372774648,-0.856228778371152,8.650462579169007,-0.03298639803084634
774,775,227,40.0,0.3125,0.1875,0.5,10.1274,5.974,14.8281,97.5829,98.9537,32.0442,0.3804,1.29,-7.035178147534012,-2.7039492865279118,-2.0926440260421066,3.8950193698638977,9.12782217357612,-1.1910700833359855,8.494546737612946,-0.8524491779274866,-5.109302872008205,-5.873881169989208,-3.385243865604743,6.726330347916695,-4.638792928527888,13.83812466234589,19.660011198791135,-4.1426817438704395,-15.02121827026325,-9.695442918475454,-7.763521482961447,-4.6171531914762,9.951482945792202,-2.120625448305313,-2.1879614628307613,6.737778639781517
775,776,167,30.0,0.4167,0.0833,0.5,5.2158,5.2154,13.9784,89.994,90.0058,120.0013,0.2565,2.1608,0.0,0.0,0.0,0.0,0.0,0.0,-4.7078454695938,1.6580447651870067,-5.744787565441233,-1.5518984560783007,10.452633035035035,-0.10614630910870537,-12.637094066639229,-4.5975828425639405,-6.653125416150806,5.658039453116472,19.290219482790036,-1.060456610552529,-6.979691915130615,-1.6042743514979483,-3.0235877896944183,2.091473318015619,10.003279704825026,-0.48719896651767014
776,777,12,80.0,0.0,0.5625,0.4375,24.8062,6.4139,6.3254,90.0002,104.8531,90.0001,0.0303,1.3131,32.414610703719,-0.07160390243282608,-16.55390133981094,-4.986643568015064,-15.86070936390804,5.058247470447892,0.0,0.0,0.0,0.0,0.0,0.0,53.6055367079627,-0.2641181532565883,-28.03876108078183,-8.459129438868846,-25.56677562718083,8.72324759212543,29.188198658274384,-0.22985765204861175,-15.708374808557016,-4.400873775105745,-13.479823849717352,4.630731427154353
777,778,194,80.0,0.6562,0.2188,0.125,6.2672,6.2669,23.7659,90.0153,90.0049,120.0004,0.3108,2.7164,-8.915718855029521,-2.3376102187787224,-7.01808063708384,2.5308814656153555,15.933799492113359,-0.19327124683663163,-18.382447203406524,-6.216571734891257,-16.579144285502437,6.434076622635896,34.96159148890895,-0.21750488774464072,-29.44840695186294,-9.5001837345463,-26.66571503453989,9.819537884573416,56.114121986402836,-0.319354150027106,-6.640018125838399,2.4975375162689875,-8.65887918340221,-2.287076364627952,15.29889730924061,-0.21046115164103382
778,779,206,80.0,0.2188,0.4062,0.375,9.6445,9.6443,9.6443,90.0029,90.0029,89.9965,0.1993,1.6036,-1.9671023535031933,7.245588470056048,-6.866841702554352,-4.9844599202130935,8.833944056057543,-2.261128549842953,-0.7898293890075956,4.110425848062678,6.281556171052941,-1.6415812527630462,-5.491726782045345,-2.468844595299634,-8.476407745752086,-12.626737869777577,-6.69759302030298,13.653669307721326,15.174000766055073,-1.0269314379437522,10.205311397668703,-0.3606890919181924,-5.568584780477984,-5.744824078065899,-4.63672661719072,6.105513169984091
779,780,12,80.0,0.25,0.2812,0.4688,24.5381,6.3603,6.3066,90.0,105.0163,90.0001,0.2655,1.3542,25.783438572938454,-0.12068290200479634,-13.639958407265484,-3.0586015153851225,-12.143480165672978,3.179284417389917,16.69715524608458,-0.3183340797051389,-9.544002994962078,-3.1755916622445137,-7.153152251122513,3.4939257419496546,52.87332013120836,-0.2852486433580091,-27.76019798183704,-8.403811703471918,-25.113122149371325,8.689060346829928,30.122338743018542,-0.051565137723435225,-15.300255823900715,-4.846709777419153,-14.82208291911782,4.898274915142586
780,781,194,80.0,0.9688,0.0312,0.0,6.0828,6.0824,23.3707,90.0062,90.0015,120.0065,0.2093,3.9988,0.0,0.0,0.0,0.0,0.0,0.0,-21.627643642271966,-6.793598778142799,-19.179571387001324,7.070846846855807,40.80721502927329,-0.2772480687130062,-29.628355070793187,-9.154614078818899,-25.883047961998507,9.575857059988051,55.5114030327917,-0.42124298116915926,0,0,0,0,0,0
781,782,206,80.0,0.2812,0.0,0.7188,9.9231,9.9229,9.9232,90.0007,90.0011,89.9993,0.1739,1.4595,0.0,0.0,0.0,0.0,0.0,0.0,7.3849618427747545,-0.41314989056941104,-4.207105262645387,-4.240012496163158,-3.177856580129367,4.653162386732566,-10.700742556489027,-11.416741752672863,-4.53719038726729,14.975135913721504,15.237932943756316,-3.5583941610486405,-1.024220767628723,11.52637457015489,-10.477681675436678,-6.568858958383756,11.501902443065408,-4.957515611771134
782,783,206,80.0,0.5,0.5,0.0,9.1942,9.1938,9.1937,90.0044,90.0045,89.9959,0.1056,3.3241,10.025776777743536,-1.000444240965959,-4.03325327407208,8.179278194760233,-5.992523503671457,-7.1788339537942685,-1.011483932179759,7.70545410257586,8.312921435533534,-3.1039986168954,-7.301437503353775,-4.601455485680463,-9.002567917162146,-11.36401761062959,-5.341093945183586,13.477788038125107,14.343661862345735,-2.1137704274955187,0,0,0,0,0,0
783,784,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0676,3.2683,-6.498586965108031,2.174419352434328,-7.193377282652577,-2.102083187370763,13.691964247760605,-0.0723361650635624,-5.653813616440256,-1.1795574441363492,-2.2823802873277304,1.5687310417826226,7.936193903767987,-0.3891735976462732,-12.083269974547182,-4.418335416915004,-6.509502983744092,5.399392758407217,18.59277295829127,-0.9810573414922099,0,0,0,0,0,0
